馬名,着順,単オッズ,複オッズ小,複オッズ大,当日距離,枠番,馬番,中週,体重,体重増減,斤量,着順,タイム,頭数,馬番,斤量,通過順1,通過順2,通過順3,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,頭数,馬番,通過順1,通過順2,3ハロン,体重,体重増減,着差,着順,タイム,馬番,通過順1,3ハロン,体重,体重増減,着差,着順,タイム,馬番,3ハロン,体重,体重増減,着差
ヒラボクビクトリー,1,2.4,1.2,1.5,2000,1,1,3,448,-8,57.0,3,137.6,11,8,57,5,5,5,34.5,456,0,0.2,8,157.3,13,5,2,2,38.2,456,-2,1.4,1,138.3,18,13,5,5,35.8,458,0,-0.2,3,134.6,6,2,35.4,458,+8,0.2,9,151.5,1,35.2,450,+8,1.0
トーホウストロング,4,3.5,1.3,1.8,2000,2,2,2,486,+8,57.0,4,126.6,11,8,57,3,3,2,36.3,478,-16,0.8,2,120.3,16,5,10,10,34.6,494,+20,0.1,9,122.3,14,5,3,3,36.7,474,-10,1.0,1,122.9,12,3,35.0,484,-4,-0.1,4,149.6,8,35.0,488,0,0.5
フェータルローズ,2,5.0,1.4,2.0,2000,3,3,1,436,+2,52.0,3,107.0,11,5,52,3,3,3,34.5,434,-6,0.1,9,126.9,9,2,1,1,41.5,440,+4,4.1,3,108.4,12,7,1,2,34.5,436,+2,0.1,1,106.9,6,5,35.8,434,-10,-0.3,2,93.1,15,34.2,444,+4,0.0
シゲルシャチョウ,10,76.0,10.0,17.1,2000,4,4,33,508,+8,57.0,6,161.2,16,13,55,6,6,5,35.9,500,-4,0.7,4,159.8,10,8,10,10,37.1,504,+6,1.7,13,95.8,18,4,12,12,34.9,498,-4,1.1,10,110.3,9,3,35.2,502,-4,1.3,16,97.3,15,36.5,506,+6,2.5
クリビツテンギョ,5,10.4,2.0,3.1,2000,4,5,2,472,+4,54.0,1,124.8,15,3,56,11,11,11,35.7,468,-4,0.0,2,124.9,18,10,9,8,38.2,472,-6,0.6,5,122.7,16,15,14,14,35.8,478,+12,0.8,11,87.8,8,13,38.3,466,+2,2.0,9,88.6,10,39.1,464,-14,2.1
モーレツ,9,68.1,10.5,17.8,2000,5,6,17,520,-2,54.0,12,162.6,14,11,57,4,6,7,37.0,522,0,1.7,8,140.5,13,3,2,2,38.8,522,-2,1.1,10,153.1,10,10,1,1,40.0,524,+8,3.2,15,162.9,6,1,37.4,516,+14,2.8,1,145.9,12,35.5,502,-4,-0.4
フェニックスソード,11,38.6,6.0,10.1,2000,5,7,15,486,+16,57.0,6,149.5,10,3,57,6,6,6,35.7,470,+2,0.7,1,115.0,16,5,2,2,38.9,468,+8,-0.3,5,107.0,16,7,12,12,39.3,460,0,1.1,7,146.3,17,7,36.2,460,+2,0.7,7,110.0,18,38.3,458,-4,1.3
メイショウシャイン,8,75.6,10.2,17.3,2000,6,8,3,482,+6,57.0,7,114.3,16,3,57,4,3,4,37.0,476,-4,0.8,5,112.7,16,3,13,14,37.8,480,+2,2.1,4,113.7,16,15,11,10,37.1,478,+2,0.3,7,113.7,10,11,36.7,476,-2,1.1,6,114.6,6,37.1,478,+2,0.6
コスモディセント,7,37.9,6.0,10.0,2000,6,9,56,428,+2,54.0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.6,16,5,11,12,33.9,426,-8,-0.1,4,147.5,18,4,5,5,37.2,434,+6,0.7,2,149.8,15,3,36.3,428,+6,0.3,2,136.2,6,34.7,422,0,0.1
コウユータイセイ,3,13.2,2.7,4.3,2000,7,10,10,488,+6,57.0,9,133.8,14,6,54,12,12,13,33.7,482,+2,0.5,5,148.0,14,5,4,4,35.5,480,+8,0.4,4,121.2,12,6,4,4,35.1,472,-4,0.3,6,121.1,8,13,35.1,476,-2,0.8,3,125.2,16,36.8,478,-2,1.5
トーアディアマンテ,6,17.8,3.7,6.1,2000,7,11,2,424,-10,52.0,10,98.4,12,3,51,10,12,12,34.8,434,-4,0.9,1,96.5,16,14,1,1,35.3,438,-12,-0.1,5,98.8,13,3,12,13,34.3,450,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
グリーンイレブン,12,30.1,4.5,7.4,2000,8,12,5,508,+6,57.0,9,132.4,15,5,57,5,5,8,35.3,502,+6,0.9,0,0,0,0,0,0,0,0,0,0,8,106.9,12,11,3,3,35.5,496,-8,1.1,8,96.7,16,9,33.4,504,-16,0.6,7,94.8,9,34.5,520,+8,0.3
モカビーン,13,179.7,29.0,49.5,2000,8,13,4,464,+1,55.0,10,92.6,10,10,54,3,3,4,41.5,463,+3,3.0,3,90.6,12,12,3,3,39.6,460,-5,1.0,1,90.6,10,7,4,5,39.7,465,-5,-0.1,3,91.6,1,4,40.2,470,-2,0.6,8,92.9,9,42.8,472,+3,1.7
